Name,Street_Address,City,State,Zip-Code,Latitude,Longitude,Phone#,Loc Type,24/7 Self-Service
Circle K,3201 E Chandler Blvd,Phoenix,AZ,85048,33.304773,-112.014034,,Propane Tank Exchange,False
Circle K,6937 N 75th Ave,Glendale,AZ,85303,33.537404,-112.220006,,Propane Tank Exchange,False
Circle K,2196 E Apache Blvd,Tempe,AZ,85281,33.415348,-111.89241,,Propane Tank Exchange,False
Walmart,7450 W Glendale Ave,Glendale,AZ,85303,33.539261,-112.218749,,Propane Tank Exchange,False
Walmart,7450 W Glendale Ave,Glendale,AZ,85303,33.539262,-112.218749,,Propane Tank Exchange,True
Home Depot (QR code),725 W Warner Rd    ,Tempe,AZ,85284,33.333422,-111.948628,,Propane Tank Exchange,True
Circle K,5049 W Peoria,Glendale,AZ,85302,33.5815,-112.1683,,Propane Tank Exchange,False
Circle K,7550 S Rural Road,Tempe,AZ,85283,33.349594,-111.929007,,Propane Tank Exchange,False
Circle K,9110 W Van Buren,Tolleson,AZ,85353,33.450912,-112.255533,,Propane Tank Exchange,False
Circle K,1609 N 91st Ave,Phoenix,AZ,85037,33.46555,-112.254818,,Propane Tank Exchange,False
Speedmart,5103 W Peoria,Glendale,AZ,85302,33.581491,-112.169428,,Propane Tank Exchange,False
CVS,855 E Elliot Rd,Tempe,AZ,85284,33.348737,-111.929311,,Propane Tank Exchange,False
Tempe Gas,480 W Warner Rd,Tempe,AZ,85284,33.335116,-111.945018,,Propane Tank Exchange,False
7 Eleven,485 W Warner Road,Tempe,AZ,85284,33.334185,-111.945123,,Propane Tank Exchange,False
Circle K,12839 N Cave Creek Rd,Phoenix,AZ,85022,33.603763,-112.036226,,Propane Tank Exchange,False
U-Haul,2340 E Apache,Tempe,AZ,85281,33.415392,-111.887926,,Propane Cylinder Refill,False
Circle K,6969 W Ray Rd,Chandler,AZ,85226,33.319356,-111.962396,,Propane Tank Exchange,False
Safeway,4005 East Chandler Blvd,Phoenix,AZ,85048,33.303193,-111.996199,,Propane Tank Exchange,False
Home Depot (QR code),650 N 54Th St,Chandler,AZ,85226,33.313478,-111.970694,,Propane Tank Exchange,True
Bashas,8423 E McDonald Dr,Scottsdale,AZ,85250,33.522695,-111.899058,,Propane Tank Exchange,False
Circle K,4301 W Cactus Rd,Phoenix,AZ,85304,33.595858,-112.151894,,Propane Tank Exchange,False
Valero,6701 W Olive Ave,Glendale,AZ,85345,33.566609,-112.203287,,Propane Tank Exchange,False
Walmart,4915 N Pima Rd,Scottsdale,AZ,85251,33.507765,-111.889277,,Propane Tank Exchange,False
Walmart,4915 N Pima Rd,Scottsdale ,AZ,85251,33.507765,-111.889277,,Propane Tank Exchange,True
Carmel Automotive,1901 W Thunderbird,Phoenix,AZ,85023,33.610543,-112.10015,,Propane Cylinder Refill,False
Albertsons,6965 N Hayden Rd,Scottsdale,AZ,85250,33.537438,-111.906231,,Propane Tank Exchange,False
Jacksons Food Stores,12020 N  TAtum Blvd,Phoenix,AZ,85028,33.595981,-111.981674,,Propane Tank Exchange,False
Circle K,4950 E Chandler Blvd,Phoenix,AZ,85048,33.305992,-111.976539,,Propane Tank Exchange,False
Walmart,4747 E Cactus Road,Phoenix,AZ,85032,33.596163,-111.978693,,Propane Tank Exchange,False
Circle K,2524 W Thunderbird,Phoenix,AZ,85023,33.611579,-112.110932,,Propane Tank Exchange,False
Circle K,6972 N 83rd Ave,Glendale,AZ,85303,33.536243,-112.238464,,Propane Tank Exchange,False
Home Depot (QR code),5902 W Peoria Ave,Glendale ,AZ,85302,33.583379,-112.187918,,Propane Tank Exchange,True
Safeway,1515 E Elliot Rd,Tempe,AZ,85284,33.34838,-111.913683,,Propane Tank Exchange,False
Circle K,4930 N 91st Ave,Phoenix,AZ,85037,33.508406,-112.255679,,Propane Tank Exchange,False
Circle K,809 N Dobson Rd,Mesa,AZ,85201,33.431507,-111.873373,,Propane Tank Exchange,False
Home Depot,2650 W Thunderbird Rd,Phoenix,AZ,85023,33.612615,-112.114176,,Propane Tank Exchange,False
Shell,7602 S McClintock,Tempe,AZ,85284,33.348692,-111.911657,,Propane Tank Exchange,False
Tractor Supply Co.,789 N 99th Ave,Tolleson,AZ,85353,33.454526,-112.271281,,Propane Cylinder Refill,False
Safeway,1902 West Main St,Mesa,AZ,85201,33.416592,-111.873068,,Propane Tank Exchange,False
Albertsons,5040 Cactus Rd,Glendale,AZ,85304,33.597836,-112.167146,,Propane Tank Exchange,False
Circle K,7351 W Chandler Blvd,Chandler,AZ,85226,33.30452,-111.96748,,Propane Tank Exchange,False
Circle K,1025 N 99th Ave,Tolleson,AZ,85353,33.458481,-112.2717,,Propane Tank Exchange,False
Circle K,2005 W Broadway,Mesa,AZ,85202,33.407173,-111.875049,,Propane Tank Exchange,False
Circle K,417 S Dobson,Mesa,AZ,85202,33.406965,-111.873953,,Propane Tank Exchange,False
Circle K,6950 W Chandler Blvd,Chandler,AZ,85226,33.305734,-111.962516,,Propane Tank Exchange,False
Circle K,13828 N 35th Ave,Phoenix,AZ,85053,33.611877,-112.134289,,Propane Tank Exchange,False
Walmart,6645 W Peoria Ave,Glendale,AZ,85302,33.580188,-112.201796,,Propane Tank Exchange,True
Home Depot,853 N Dobson Rd,Mesa,AZ,85201,33.430698,-111.867106,,Propane Tank Exchange,False
Costco Wholesale,10000 W McDowell Road,Avondale,AZ,85392,33.46723,-112.274168,,Propane Cylinder Refill,False
7 Eleven,815 S Dobson,Mesa,AZ,85202,33.399961,-111.873953,,Propane Tank Exchange,False
Circle K,2709 W Guadalupe,Mesa,AZ,85202,33.363499,-111.892583,,Propane Tank Exchange,False
Circle K,6735 W Peoria Ave,Peoria,AZ,85345,33.58132,-112.203403,,Propane Tank Exchange,False
Circle K,2012 W Southern,Mesa,AZ,85202,33.393692,-111.875518,,Propane Tank Exchange,False
Walmart,857 N Dobson,Mesa,AZ,85201,33.432042,-111.865243,,Propane Tank Exchange,False
Circle K,13802 N 40th St,Phoenix,AZ,85032,33.612181,-111.996427,,Propane Tank Exchange,False
CVS,1137 S Dobson Rd,Mesa,AZ,85202,33.393713,-111.872788,,Propane Tank Exchange,False
CVS,10010 N Scottsdale Rd,Scottsdale,AZ,85253,33.577157,-111.926818,,Propane Tank Exchange,False
Valero,5905 W Cactus Rd,Glendale,AZ,85304,33.595909,-112.186474,,Propane Tank Exchange,False
7 Eleven,9910 W Indian School Road,Phoenix,AZ,85037,33.494239,-112.273167,,Propane Tank Exchange,False
Walmart,5010 N 95th Ave,Glendale,AZ,85305,33.510253,-112.267276,,Propane Tank Exchange,True
Circle K,15400 N 7th St,Phoenix,AZ,85022,33.625966,-112.065801,,Propane Tank Exchange,False
U-Haul,6190 W Chandler Blvd,Chandler,AZ,85226,33.305883,-111.949643,,Propane Cylinder Refill,False
Bashas,1761 E Warner Road,Tempe,AZ,85284,33.3334,-111.912688,,Propane Tank Exchange,False
Quick Stop,14875 N Cave Creek Rd,Phoenix,AZ,85304,33.623018,-112.030171,,Propane Tank Exchange,False
Circle K,1875 W Greenway Road,Phoenix,AZ,85023,33.625247,-112.099195,,Propane Tank Exchange,False
Albertsons,1951 W Baseline Rd,Mesa,AZ,85202,33.377415,-111.876142,,Propane Tank Exchange,False
Camping World,10255 W Papago Freeway,Avondale,AZ,85323,33.459839,-112.282846,,Propane Cylinder Refill,False
Circle K,9875 W Camelback Rd,Phoenix,AZ,85037,33.50768,-112.271886,,Propane Tank Exchange,False
Circle K,7140 E Shea Blvd,Scottsdale,AZ,85254,33.582626,-111.926609,,Propane Tank Exchange,False
Circle K,13801 N TAtum,Phoenix,AZ,85032,33.611873,-111.977482,,Propane Tank Exchange,False
Home Depot,9969 W Camelback Road,Phoenix,AZ,85037,33.507093,-112.274408,,Propane Tank Exchange,False
Home Depot,9170 E Indian Bend Rd,Scottsdale,AZ,85250,33.540577,-111.883874,,Propane Tank Exchange,False
Circle K,5050 W Thunderbird,Glendale,AZ,85306,33.611093,-112.16804,,Propane Tank Exchange,False
Circle K,1154 W 8th St,Mesa,AZ,85201,33.430059,-111.855571,,Propane Tank Exchange,False
Circle K,8227 W Olive,Peoria,AZ,85345,33.566041,-112.237126,,Propane Tank Exchange,False
Circle K,7510 W Peoria,Glendale,AZ,85345,33.581765,-112.220798,,Propane Tank Exchange,False
Circle K,3449 W Greenway,Phoenix,AZ,85053,33.624874,-112.133252,,Propane Tank Exchange,False
Circle K,1145 W Main St,Mesa,AZ,85201,33.414463,-111.856281,,Propane Tank Exchange,False
Circle K,15412 N 32nd Street,Phoenix,AZ,85032,33.626639,-112.013693,,Propane Tank Exchange,False
Peoria Gas & C Store,8322 W Olive,Peoria,AZ,85345,33.56685,-112.238257,,Propane Tank Exchange,False
Cabelas,9380 W Glendale Ave,Glendale,AZ,85305,33.539445,-112.261035,,Propane Tank Exchange,False
Circle K,2808 S Dobson Road,Mesa,AZ,85202,33.363662,-111.877213,,Propane Tank Exchange,False
Albertsons,4060 W Ray Rd,Chandler,AZ,85226,33.322088,-111.912845,,Propane Tank Exchange,False
Chevron,9031 W Northern Ave,Glendale,AZ,85305,33.551114,-112.254469,,Propane Tank Exchange,False
Valero,4020 W Ray Rd,Chandler,AZ,85226,33.320479,-111.911678,,Propane Tank Exchange,False
Walmart,7975 W Peoria Ave,Peoria,AZ,85345,33.578511,-112.230578,,Propane Tank Exchange,True
7 Eleven,815 S Alma School Rd,Mesa,AZ,85210,33.400122,-111.856463,,Propane Tank Exchange,False
Circle K,3989 W Ray Rd,Chandler,AZ,85226,33.319266,-111.910283,,Propane Tank Exchange,False
Circle K,15410 N 40th St,Phoenix,AZ,85032,33.626925,-111.99673,,Propane Tank Exchange,False
Blackwell Automotive,15440 N 40th St,Phoenix,AZ,85032,33.627358,-111.996636,,Propane Cylinder Refill,False
Blackwell Automotive,15440 N 40th St,Phoenix,AZ,85032,33.627358,-111.996636,,Propane Tank Exchange,False
Walmart,1825 W Bell Rd,Phoenix,AZ,85023,33.637124,-112.098124,,Propane Tank Exchange,False
Circle K,625 W Bell Rd,Phoenix,AZ,85023,33.639472,-112.082359,,Propane Tank Exchange,False
U-Haul,16226 N 32nd Street,Phoenix,AZ,85032,33.634754,-112.014056,,Propane Cylinder Refill,False
Safeway,4747 E Greenway Rd,Phoenix,AZ,85254,33.624719,-111.979054,,Propane Tank Exchange,False
Circle K,1605 E Bell Rd,Phoenix,AZ,85022,33.639936,-112.047839,,Propane Tank Exchange,False
7 Eleven,850 East Bell Road,Phoenix,AZ,85022,33.640806,-112.061447,,Propane Tank Exchange,False
Circle K,11025 W Buckeye Rd,Cashion,AZ,85329,33.435194,-112.29759,,Propane Tank Exchange,False
Am/Pm,9920 W Glendale Ave,Glendale,AZ,85301,33.537738,-112.272954,,Propane Tank Exchange,False
Chevron Food Mart,1901 W Bell Rd,Phoenix,AZ,85023,33.639614,-112.100243,,Propane Cylinder Refill,False
Circle K,753 W Broadway Rd,Mesa,AZ,85210,33.407306,-111.847683,,Propane Tank Exchange,False
Circle K,1440 W Bell Rd,Phoenix,AZ,85023,33.640626,-112.091068,,Propane Tank Exchange,False
U-Haul,1935 W Bell Rd,Phoenix,AZ,85023,33.639713,-112.101033,,Propane Cylinder Refill,False
Home Depot,2217 E Bell Rd,Phoenix,AZ,85022,33.639389,-112.034096,,Propane Tank Exchange,False
Safeway,550 East Bell Road,Phoenix,AZ,85022,33.641847,-112.067105,,Propane Tank Exchange,False
Circle K,7460 W Cactus,Peoria,AZ,85381,33.596145,-112.21971,,Propane Tank Exchange,False
Circle K,1550 N Country Club,Mesa,AZ,85201,33.443765,-111.840323,,Propane Tank Exchange,False
Mobil,1957 N Country Club Dr,Mesa,AZ,85201,33.451057,-111.839206,,Propane Tank Exchange,False
Jiffy Mart,804 N Country Club,Mesa,AZ,85201,33.430093,-111.840323,,Propane Tank Exchange,False
Jiffy Mart-Texaco,804 N Country Club,Mesa,AZ,85201,33.430093,-111.840323,,Propane Cylinder Refill,False
Circle K,3011 E Bell Rd,Phoenix,AZ,85032,33.639889,-112.017385,,Propane Tank Exchange,False
7 Eleven,1210 W Guadalupe,Mesa,AZ,85202,33.364755,-111.859453,,Propane Tank Exchange,False
U-Haul,447 W Broadway,Mesa,AZ,85210,33.407363,-111.841604,,Propane Cylinder Refill,False
7 Eleven,810 W Baseline,Mesa,AZ,85210,33.37925,-111.849103,,Propane Tank Exchange,False
Home Depot (QR code),9890 N 90Th St,Scottsdale    ,AZ,85258,33.576815,-111.887981,,Propane Tank Exchange,True
7 Eleven,2025 W Warner Rd,Chandler,AZ,85224,33.334579,-111.877027,,Propane Tank Exchange,False
Circle K,9476 W Olive,Peoria,AZ,85345,33.566549,-112.263294,,Propane Tank Exchange,False
Circle K,801 S Country Club,Mesa,AZ,85210,33.400376,-111.839578,,Propane Tank Exchange,False
Circle K,4249 W Bell,Phoenix,AZ,85053,33.638705,-112.151031,,Propane Tank Exchange,False
Texaco Star,5904 W Greenway,Glendale,AZ,85306,33.625458,-112.186195,,Propane Tank Exchange,False
Circle K,11 E McKellips Rd,Mesa,AZ,85201,33.451043,-111.830798,,Propane Tank Exchange,False
Circle K,8890 E Shea,Scottsdale,AZ,85260,33.583031,-111.88951,,Propane Tank Exchange,False
Circle K,410 N Center,Mesa,AZ,85201,33.422882,-111.831939,,Propane Tank Exchange,False
Walmart,7421 West Thunderbird Road,Peoria,AZ,85381,33.609208,-112.218469,,Propane Tank Exchange,False
Walmart,7421 West thunderbird Rd,Peoria,AZ,85381,33.609208,-112.218469,,Propane Tank Exchange,True
Circle K,8270 W Cactus Rd,Peoria,AZ,85381,33.596029,-112.237051,,Propane Tank Exchange,False
Circle K,9049 W Peoria,Peoria,AZ,85345,33.580561,-112.254595,,Propane Tank Exchange,False
CVS,4323 E Bell,Phoenix,AZ,85032,33.639967,-111.987414,,Propane Tank Exchange,False
Home Depot (QR code),1740 S Country Club Dr,Mesa             ,AZ,85210,33.383265,-111.84214,,Propane Tank Exchange,True
Walmart,4617 E Bell Rd,Phoenix,AZ,85032,33.638546,-111.981872,,Propane Tank Exchange,False
Speedy,1510 S Country Club Dr,Mesa,AZ,85210,33.387389,-111.84042,,Propane Tank Exchange,False
Corner Mart,7473 W Thunderbird Rd,Peoria,AZ,85381,33.609962,-112.21954,,Propane Tank Exchange,False
Home Depot (QR code),9201 W Peoria Ave ,Peoria             ,AZ,85345,33.579308,-112.257216,,Propane Tank Exchange,True
Bashas,731 E Union Hills,Phoenix,AZ,85024,33.653526,-112.064248,,Propane Tank Exchange,False
Safeway,12320 North 83rd Ave,Peoria,AZ,85381,33.596567,-112.239706,,Propane Tank Exchange,False
Circle K,675 W Union Hills,Phoenix,AZ,85027,33.653939,-112.082139,,Propane Tank Exchange,False
Circle K,1810 S Country Club Dr,Mesa,AZ,85210,33.381852,-111.840608,,Propane Tank Exchange,False
Union Hills Smoke Shop,18403 N 19th Ave,Phoenix,AZ,85023,33.652984,-112.099289,,Propane Tank Exchange,False
Home Depot,16803 N TAtum Blvd,Phoenix,AZ,85032,33.639288,-111.97646,,Propane Tank Exchange,False
Bashas,7586 W Thunderbird Road,Peoria,AZ,85381,33.611432,-112.222102,,Propane Tank Exchange,False
Circle K,11450 W Southern,Tolleson,AZ,85353,33.392083,-112.305696,,Propane Tank Exchange,False
Albertsons,18411 N Cave Creek,Phoenix,AZ,85032,33.653494,-112.030861,,Propane Tank Exchange,False
CVS,305 E Brown Rd,Mesa,AZ,85201,33.434259,-111.82472,,Propane Tank Exchange,False
Circle K,4808 E Bell Rd,Phoenix,AZ,85254,33.64104,-111.976908,,Propane Tank Exchange,False
Circle K,6691 W Greenway,Glendale,AZ,85306,33.624556,-112.202029,,Propane Tank Exchange,False
Circle K,1850 W Union Hills,Phoenix,AZ,85027,33.655195,-112.099242,,Propane Tank Exchange,False
Circle K,2439 W Union Hills,Phoenix,AZ,85027,33.654169,-112.111344,,Propane Tank Exchange,False
Bashas,339 E Brown,Mesa,AZ,85201,33.435528,-111.823629,,Propane Tank Exchange,False
Walmart,240 W Baseline Rd,Mesa,AZ,85210,33.380623,-111.836551,,Propane Tank Exchange,True
Ninos Market,15414 N 67th Ave,Glendale,AZ,85306,33.626064,-112.202926,,Propane Tank Exchange,False
Circle K,310 N Mesa Dr,Mesa,AZ,85201,33.421925,-111.823432,,Propane Tank Exchange,False
Cruise America,11 W Hampton Ave,Mesa,AZ,85210,33.38852,-111.832172,,Propane Cylinder Refill,False
Walmart,5845 W Bell Rd,Glendale,AZ,85308,33.6365,-112.185018,,Propane Tank Exchange,True
Circle K,751 N Arizona Ave,Gilbert,AZ,85233,33.363715,-111.841162,,Propane Tank Exchange,False
Circle K,3196 E Union Hills Dr,Phoenix,AZ,85050,33.65545,-112.014289,,Propane Tank Exchange,False
Circle K,3441 W Union Hills Dr,Phoenix,AZ,85027,33.654157,-112.133916,,Propane Tank Exchange,False
Circle K,330 E Broadway,Mesa,AZ,85210,33.408197,-111.823485,,Propane Tank Exchange,False
Circle K,5555 E Bell Rd,Phoenix,AZ,85264,33.640053,-111.960575,,Propane Tank Exchange,False
Speeds Mart,1981 N Alma School,Chandler,AZ,85224,33.334671,-111.858695,,Propane Tank Exchange,False
Circle K,3502 W Union Hills,Phoenix,AZ,85308,33.655036,-112.134987,,Propane Tank Exchange,False
Circle K,10050 E Mountain View Rd,Scottsdale,AZ,85258,33.573466,-111.863656,,Propane Tank Exchange,False
Circle K,8327 W Thunderbird Rd,Peoria,AZ,85381,33.609515,-112.2381,,Propane Tank Exchange,False
Circle K,5902 W Bell Rd,Glendale,AZ,85308,33.639,-112.186806,,Propane Tank Exchange,False
Walmart,800 W Warner Rd,Chandler,AZ,85225,33.337615,-111.854437,,Propane Tank Exchange,False
Costco Wholesale,19001 N 27th Ave,Phoenix,AZ,85027,33.659897,-112.115822,,Propane Cylinder Refill,False
CVS,8332 W Thunderbird Rd,Peoria,AZ,85381,33.610538,-112.238309,,Propane Tank Exchange,False
Circle K,4005 E Union Hills,Phoenix,AZ,85050,33.654824,-111.995814,,Propane Tank Exchange,False
Walmart,730 East McKellips Road,Mesa,AZ,85203,33.452453,-111.814659,,Propane Tank Exchange,False
Walmart,730 E Mckellips Rd,Mesa,AZ,85203,33.452453,-111.814659,,Propane Tank Exchange,True
Circle K,12301 W Lower Buckeye Rd,Avondale,AZ,85323,33.420075,-112.324161,,Propane Tank Exchange,False
Circle K,1405 N Alma School Road,Chandler,AZ,85224,33.32829,-111.858512,,Propane Tank Exchange,False
Safeway,10641 W Olive Ave,Peoria,AZ,85345,33.563829,-112.288605,,Propane Tank Exchange,False
Speeds Mart,808 E McKellips,Mesa,AZ,85203,33.451877,-111.813145,,Propane Tank Exchange,False
Jacksons Food Stores,15515 N  Scottsdale Rd,Scottsdale,AZ,85254,33.628786,-111.924885,,Propane Tank Exchange,False
Walmart,4230 W Union Hills Dr,Glendale,AZ,85308,33.655988,-112.15038,,Propane Tank Exchange,True
Walmart,4230 W Union Hills Dr,Phoenix,AZ,85308,33.655988,-112.15038,,Propane Tank Exchange,False
ABC Food Store,816 E University,Mesa,AZ,85203,33.42276,-111.813295,,Propane Tank Exchange,False
Bashas,1920 W Chandler Blvd,Chandler,AZ,85224,33.307468,-111.874931,,Propane Tank Exchange,False
CVS,10727 W Olive Ave,Peoria,AZ,85345,33.564966,-112.290477,,Propane Tank Exchange,False
Circle K,19830 N 7th Street,Phoenix,AZ,85024,33.667903,-112.066148,,Propane Tank Exchange,False
U-Haul,6544 W Bell Rd,Glendale,AZ,85308,33.638887,-112.201028,,Propane Cylinder Refill,False
U-Haul,6544 West Bell Road,Glendale,AZ,85308,33.638887,-112.201028,,Propane Tank Exchange,False
Circle K,18442 N TAtum Blvd,Phoenix,AZ,85032,33.654761,-111.977926,,Propane Tank Exchange,False
Circle K,20202 N 7th Ave,Phoenix,AZ,85027,33.669748,-112.083411,,Propane Tank Exchange,False
Home Depot (QR code),6880 W Bell Rd   ,Glendale,AZ,85308,33.639696,-112.206547,,Propane Tank Exchange,True
Circle K,2359 E Beardsley,Phoenix,AZ,85024,33.669341,-112.031149,,Propane Tank Exchange,False
Circle K,809 E Southern,Mesa,AZ,85204,33.393067,-111.813929,,Propane Tank Exchange,False
Jacksons Food Stores,14717 N  Northsight Blvd,Scottsdale,AZ,85260,33.61876,-111.897234,,Propane Tank Exchange,False
Valero,20205 N Cavecreek Road,Phoenix,AZ,85024,33.670029,-112.030357,,Propane Tank Exchange,False
Jacksons Food Stores,16610 N  Scottsdale Rd,Scottsdale,AZ,85254,33.637161,-111.926026,,Propane Tank Exchange,False
Circle K,1262 W Chandler Blvd,Chandler,AZ,85224,33.306406,-111.865974,,Propane Tank Exchange,False
Walmart,13055 W Rancho Santa Fe Blvd,Avondale,AZ,85392,33.458976,-112.338061,,Propane Tank Exchange,False
Home Depot (QR code),1489 N Dysart Rd   ,Avondale,AZ,85323,33.455649,-112.338724,,Propane Tank Exchange,True
CVS,18591 N 59th Ave,Glendale,AZ,85308,33.653725,-112.185403,,Propane Tank Exchange,False
U-Haul,20618 N Cavecreek Rd,Phoenix,AZ,85024,33.673488,-112.032081,,Propane Cylinder Refill,False
Circle K,1595 N Dysart,Avondale,AZ,85392,33.46376,-112.34025,,Propane Tank Exchange,False
Home Depot (QR code),15499 N Hayden Rd,Scottsdale    ,AZ,85260,33.625586,-111.896729,,Propane Tank Exchange,True
U-Haul,15455 N 84th St,Scottsdale,AZ,85260,33.62697,-111.898685,,Propane Cylinder Refill,False
Home Depot (QR code),1155 W Chandler Blvd,Chandler,AZ,85224,33.303928,-111.861516,,Propane Tank Exchange,True
U-Haul,1375 N Arizona Ave,Chandler,AZ,85225,33.327246,-111.840966,,Propane Cylinder Refill,False
Albertsons,12970 W Indian School Rd,Litchfield Park,AZ,85340,33.494793,-112.338154,,Propane Tank Exchange,False
Walmart,15355 N Northsight,Scottsdale,AZ,85260,33.624674,-111.893459,,Propane Tank Exchange,False
Kwik Mart,600 W Galveston,Chandler,AZ,85225,33.313638,-111.850669,,Propane Tank Exchange,False
Circle K,1203 E Southern Ave,Mesa,AZ,85204,33.393085,-111.804819,,Propane Tank Exchange,False
Am/Pm,10303 W Grand Ave,Sun City,AZ,85351,33.59923,-112.279204,,Propane Tank Exchange,False
Palm Valley Storage Solutions,13246 W McDowell,Goodyear,AZ,85395,33.465066,-112.344115,,Propane Cylinder Refill,False
CVS,9901b W Thunderbird Blvd,Sun City,AZ,85351,33.608731,-112.269221,,Propane Tank Exchange,False
Circle K,13012 West Indian School Road,Litchfield Park,AZ,85340,33.493963,-112.340116,,Propane Tank Exchange,False
Circle K,1850 S Stapley Dr,Mesa,AZ,85204,33.382149,-111.806942,,Propane Tank Exchange,False
Circle K,1189 E Baseline,Gilbert,AZ,85233,33.378242,-111.807998,,Propane Tank Exchange,False
Circle K,8319 W Bell,Peoria,AZ,85382,33.637708,-112.234087,,Propane Tank Exchange,False
CVS,14672 N Frank Lloyd Wright Bl,Scottsdale,AZ,85260,33.619075,-111.877306,,Propane Tank Exchange,False
Circle K,51 E Van Buren,Avondale,AZ,85323,33.44959,-112.34936,,Propane Tank Exchange,False
Walmart,1955 S Stapley Dr,Mesa,AZ,85204,33.380425,-111.802816,,Propane Tank Exchange,True
