Team,Category,Date,vs,Opp,Game Result,Team Pts,Opp Pts,Spread,eFG #,eFG %,Rim #,Rim %,Short Mid #,Short Mid %,Long Mid #,Long Mid %,All Mid #,All Mid %,Corner Three #,Corner Three %,Non Corner #,Non Corner %,All Three #,All Three %,Pts/Poss %,Pts/Poss #,ALL TRANSITION Pts+/Poss %,ALL TRANSITION Pts+/Poss #,ALL TRANSITION Freq #,ALL TRANSITION Freq %,ALL TRANSITION Pts/Poss %,ALL TRANSITION Pts/Poss #,OFF STEALS Pts+/Poss %,OFF STEALS Pts+/Poss #,OFF STEALS Freq #,OFF STEALS Freq %,OFF STEALS Pts/Poss %,OFF STEALS Pts/Poss #,OFF LIVE REBOUNDS Pts+/Poss %,OFF LIVE REBOUNDS Pts+/Poss #,OFF LIVE REBOUNDS Freq #,OFF LIVE REBOUNDS Freq %,OFF LIVE REBOUNDS Pts/Poss %,OFF LIVE REBOUNDS Pts/Poss #
NYK,Offense: Shooting Accuracy,10/28/23,@,NOP,L,87,96,+3.0,1,40.6%,48,66.7%,74,51.6%,0,0.0%,48,42.1%,24,27.3%,1,15.4%,1,18.9%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,10/27/23,@,ATL,W,126,120,-1.5,71,58.4%,9,52.0%,38,40.0%,81,60.0%,58,45.0%,45,37.5%,89,50.0%,84,45.5%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Shooting Accuracy,10/25/23,vs.,BOS,L,104,108,+4.0,10,46.4%,0,32.4%,4,21.4%,60,50.0%,15,31.8%,82,55.6%,67,40.6%,79,43.9%,,,,,,,,,,,,,,,,,,,,
NYK,Offense: Play Context: Transition,03/18/24,@,GSW,W,119,112,+7.0,,,,,,,,,,,,,,,,,78,125.3,66,4.3,3,7.4%,89,171.4,24,-0.3,4,33.3%,18,100.0,83,4.5,10,16.7%,94,200.0
NYK,Offense: Play Context: Transition,03/16/24,@,SAC,W,98,91,+3.0,,,,,,,,,,,,,,,,,12,101.1,54,2.9,77,18.1%,46,123.1,49,1.4,38,62.5%,53,150.0,57,1.5,49,28.6%,40,111.1
NYK,Offense: Play Context: Transition,03/14/24,@,POR,W,105,93,-12.0,,,,,,,,,,,,,,,,,30,109.5,91,8.8,93,21.1%,61,136.8,84,4.0,78,81.8%,52,144.4,84,4.8,60,31.4%,58,130.0
NYK,Offense: Play Context: Transition,03/12/24,vs.,PHI,W,106,79,-6.0,,,,,,,,,,,,,,,,,76,125.0,92,9.2,87,19.7%,89,169.2,95,6.1,63,75.0%,94,233.3,47,0.7,51,28.9%,59,133.3
NYK,Offense: Play Context: Transition,03/10/24,vs.,PHI,L,73,79,-7.0,,,,,,,,,,,,,,,,,1,83.9,20,-1.2,9,9.2%,5,71.4,73,3.0,4,33.3%,64,166.7,23,-1.6,2,8.8%,0,0.0
NYK,Offense: Play Context: Transition,03/08/24,vs.,ORL,W,98,74,-3.0,,,,,,,,,,,,,,,,,50,115.7,31,0.1,68,16.9%,37,115.4,0,-5.5,28,57.1%,0,0.0,89,5.6,59,31.2%,83,166.7
NYK,Offense: Play Context: Transition,03/05/24,vs.,ATL,L,100,116,-1.0,,,,,,,,,,,,,,,,,18,104.3,92,9.2,16,10.6%,96,190.0,4,-2.7,14,50.0%,4,25.0,99,11.9,42,26.1%,100,300.0
NYK,Offense: Play Context: Transition,03/03/24,@,CLE,W,107,98,+4.0,,,,,,,,,,,,,,,,,61,118.9,63,3.9,88,20.0%,67,142.9,70,2.7,14,50.0%,78,200.0,53,1.2,79,37.8%,56,127.3
NYK,Offense: Play Context: Transition,02/29/24,vs.,GSW,L,99,110,+3.5,,,,,,,,,,,,,,,,,13,102.1,23,-0.8,36,13.4%,17,100.0,60,2.1,91,100.0%,41,128.6,14,-2.9,8,15.4%,9,60.0
NYK,Offense: Play Context: Transition,02/27/24,vs.,NOP,L,92,115,+6.5,,,,,,,,,,,,,,,,,12,101.2,27,-0.3,15,10.5%,17,100.0,35,0.5,43,66.7%,18,100.0,45,0.5,10,16.7%,52,125.0
NYK,Offense: Play Context: Transition,02/26/24,vs.,DET,W,113,111,-11.0,,,,,,,,,,,,,,,,,61,119.4,85,7.3,70,17.2%,64,140.0,74,3.1,89,88.9%,37,125.0,81,4.2,46,27.6%,78,157.1
NYK,Offense: Play Context: Transition,02/24/24,vs.,BOS,L,102,116,+6.0,,,,,,,,,,,,,,,,,66,121.3,14,-2.3,3,7.5%,3,60.0,13,-1.4,91,100.0%,0,0.0,32,-0.7,14,18.2%,14,75.0
NYK,Offense: Play Context: Transition,02/22/24,@,PHI,W,110,96,+1.5,,,,,,,,,,,,,,,,,47,114.7,9,-3.4,98,24.2%,17,100.0,7,-2.1,42,63.6%,17,85.7,26,-1.3,96,48.5%,37,107.1
NYK,Offense: Play Context: Transition,02/14/24,@,ORL,L,100,118,+3.5,,,,,,,,,,,,,,,,,57,117.7,32,0.3,64,16.5%,29,108.3,48,1.3,87,87.5%,32,116.7,28,-1.1,78,37.5%,26,100.0
NYK,Offense: Play Context: Transition,02/12/24,@,HOU,L,103,105,+1.0,,,,,,,,,,,,,,,,,46,114.4,37,0.8,12,10.0%,33,112.5,84,4.0,63,75.0%,94,233.3,13,-3.1,16,18.8%,4,40.0
NYK,Offense: Play Context: Transition,02/10/24,vs.,IND,L,111,125,+3.0,,,,,,,,,,,,,,,,,42,113.3,1,-8.4,8,9.2%,0,11.1,1,-4.7,28,57.1%,0,0.0,9,-3.8,16,18.5%,2,20.0
NYK,Offense: Play Context: Transition,02/08/24,vs.,DAL,L,108,122,+5.5,,,,,,,,,,,,,,,,,45,114.1,46,1.9,72,17.4%,26,106.3,32,0.3,91,100.0%,18,100.0,57,1.6,76,36.7%,38,109.1
NYK,Offense: Play Context: Transition,02/06/24,vs.,MEM,W,123,113,-13.5,,,,,,,,,,,,,,,,,85,128.7,78,6.0,77,18.1%,72,147.1,84,4.0,54,69.2%,59,155.6,51,1.1,36,25.0%,56,128.6
NYK,Offense: Play Context: Transition,02/03/24,vs.,LAL,L,105,113,-2.0,,,,,,,,,,,,,,,,,38,111.8,67,4.5,41,14.0%,73,150.0,14,-1.2,91,100.0%,0,0.0,90,5.7,75,36.4%,82,163.6
NYK,Offense: Play Context: Transition,02/01/24,vs.,IND,W,109,105,-2.0,,,,,,,,,,,,,,,,,35,111.2,7,-4.0,45,14.3%,8,78.6,46,1.2,63,75.0%,32,116.7,8,-4.1,19,19.4%,8,57.1
NYK,Offense: Play Context: Transition,01/30/24,vs.,UTA,W,118,103,-3.0,,,,,,,,,,,,,,,,,87,130.0,97,11.6,27,12.2%,98,200.0,89,4.6,43,66.7%,75,183.3,94,7.0,9,16.1%,98,220.0
NYK,Offense: Play Context: Transition,01/29/24,@,CHA,W,113,92,-9.0,,,,,,,,,,,,,,,,,78,125.6,63,3.9,41,14.0%,50,127.3,57,1.8,32,60.0%,64,166.7,63,2.1,48,28.1%,41,112.5
NYK,Offense: Play Context: Transition,01/27/24,vs.,MIA,W,125,109,-5.0,,,,,,,,,,,,,,,,,96,138.9,53,2.7,27,12.2%,50,127.3,31,0.3,79,83.3%,33,120.0,66,2.4,13,17.6%,59,133.3
NYK,Offense: Play Context: Transition,01/25/24,vs.,DEN,W,122,84,+2.5,,,,,,,,,,,,,,,,,98,142.6,91,8.9,91,20.6%,73,150.0,73,3.0,54,70.0%,51,142.9,91,5.9,66,33.3%,78,157.1
NYK,Offense: Play Context: Transition,01/23/24,@,BKN,W,108,103,-3.5,,,,,,,,,,,,,,,,,56,117.4,18,-1.7,24,12.0%,13,90.9,19,-0.6,14,50.0%,18,100.0,28,-1.1,29,22.6%,20,85.7
NYK,Offense: Play Context: Transition,01/20/24,vs.,TOR,W,126,100,-7.5,,,,,,,,,,,,,,,,,74,124.2,52,2.6,22,11.6%,42,120.0,72,2.9,14,50.0%,78,200.0,27,-1.2,16,18.6%,20,85.7
NYK,Offense: Play Context: Transition,01/18/24,vs.,WAS,W,113,109,-12.0,,,,,,,,,,,,,,,,,28,108.7,78,5.9,29,12.5%,87,166.7,64,2.3,43,66.7%,69,175.0,60,1.8,19,20.0%,68,142.9
NYK,Offense: Play Context: Transition,01/17/24,vs.,HOU,W,109,94,-7.5,,,,,,,,,,,,,,,,,47,114.7,69,4.7,22,11.6%,79,155.6,82,3.8,14,50.0%,94,233.3,50,1.0,21,20.5%,46,116.7
NYK,Offense: Play Context: Transition,01/15/24,vs.,ORL,L,94,98,-5.5,,,,,,,,,,,,,,,,,30,109.3,15,-2.1,2,7.0%,3,60.0,25,-0.1,4,33.3%,0,0.0,21,-2.0,13,17.9%,14,75.0
NYK,Offense: Play Context: Transition,01/13/24,@,MEM,W,106,94,-11.0,,,,,,,,,,,,,,,,,26,108.2,13,-2.5,71,17.3%,17,100.0,85,4.1,42,63.6%,68,171.4,2,-6.5,35,24.4%,6,50.0
NYK,Offense: Play Context: Transition,01/11/24,@,DAL,L,124,128,-5.0,,,,,,,,,,,,,,,,,80,126.5,54,3.0,54,15.3%,37,115.4,31,0.3,56,71.4%,37,125.0,69,2.7,59,31.2%,40,111.1
NYK,Offense: Play Context: Transition,01/09/24,vs.,POR,W,112,84,-13.0,,,,,,,,,,,,,,,,,79,126.3,71,5.0,72,17.5%,59,135.7,56,1.8,28,57.1%,53,150.0,74,3.3,42,26.3%,58,130.0
NYK,Offense: Play Context: Transition,01/06/24,@,WAS,W,121,105,-9.5,,,,,,,,,,,,,,,,,70,122.7,41,1.4,86,19.6%,45,122.2,76,3.3,43,66.7%,64,166.7,32,-0.7,75,36.4%,38,109.1
NYK,Offense: Play Context: Transition,01/05/24,@,PHI,W,128,92,+6.0,,,,,,,,,,,,,,,,,90,132.2,99,14.7,96,22.2%,88,168.4,89,4.6,83,85.7%,64,166.7,99,10.1,87,41.2%,85,169.2
NYK,Offense: Play Context: Transition,01/03/24,vs.,CHI,W,116,100,-8.5,,,,,,,,,,,,,,,,,79,126.1,22,-0.9,43,14.1%,17,100.0,55,1.7,14,50.0%,42,133.3,16,-2.6,45,27.0%,24,90.0
NYK,Offense: Play Context: Transition,01/01/24,vs.,MIN,W,112,106,+1.0,,,,,,,,,,,,,,,,,54,116.8,77,5.8,83,18.9%,59,135.3,87,4.4,83,85.7%,75,183.3,55,1.4,75,36.4%,38,109.1
NYK,Offense: Play Context: Transition,12/30/23,@,IND,L,126,140,+4.0,,,,,,,,,,,,,,,,,71,123.0,71,5.1,93,21.0%,56,133.3,70,2.7,63,75.0%,42,133.3,65,2.3,92,44.4%,59,133.3
NYK,Offense: Play Context: Transition,12/29/23,@,ORL,L,108,117,-1.5,,,,,,,,,,,,,,,,,14,102.9,8,-3.6,85,19.2%,13,89.5,61,2.2,38,62.5%,60,160.0,3,-5.9,92,44.1%,11,64.3
NYK,Offense: Play Context: Transition,12/27/23,@,OKC,L,120,129,+3.5,,,,,,,,,,,,,,,,,66,121.2,62,3.8,8,9.1%,67,142.9,26,-0.1,14,50.0%,99,,79,4.0,40,25.8%,68,142.9
NYK,Offense: Play Context: Transition,12/25/23,vs.,MIL,W,129,122,+3.0,,,,,,,,,,,,,,,,,85,129.0,85,7.3,88,20.0%,65,141.2,76,3.3,56,71.4%,73,180.0,74,3.3,81,38.2%,49,120.0
NYK,Offense: Play Context: Transition,12/23/23,vs.,MIL,L,111,130,+2.5,,,,,,,,,,,,,,,,,31,109.9,14,-2.3,67,16.8%,11,86.7,81,3.7,8,40.0%,98,300.0,5,-4.9,95,46.7%,9,58.3
NYK,Offense: Play Context: Transition,12/20/23,@,BKN,W,121,102,-1.5,,,,,,,,,,,,,,,,,81,127.2,11,-2.8,100,28.3%,14,91.7,29,0.2,83,85.7%,18,100.0,14,-3.0,97,48.8%,23,88.9
NYK,Offense: Play Context: Transition,12/18/23,@,LAL,W,114,109,+4.5,,,,,,,,,,,,,,,,,41,112.9,5,-4.9,40,13.9%,8,78.6,6,-2.3,14,50.0%,0,0.0,16,-2.7,49,28.6%,25,91.7
NYK,Offense: Play Context: Transition,12/16/23,@,LAC,L,122,144,+6.5,,,,,,,,,,,,,,,,,69,122.5,91,8.9,8,9.0%,100,228.6,60,2.1,4,33.3%,78,200.0,94,6.8,57,30.4%,98,233.3
NYK,Offense: Play Context: Transition,12/15/23,@,PHX,W,139,122,+5.0,,,,,,,,,,,,,,,,,99,144.6,43,1.6,24,12.0%,54,130.0,18,-0.8,25,55.6%,18,100.0,55,1.4,13,17.9%,71,150.0
NYK,Offense: Play Context: Transition,12/13/23,@,UTA,L,113,117,-6.0,,,,,,,,,,,,,,,,,38,111.9,52,2.7,59,15.8%,55,131.3,61,2.1,32,60.0%,53,150.0,26,-1.3,48,28.1%,26,100.0
NYK,Offense: Play Context: Transition,12/11/23,vs.,TOR,W,136,130,-4.0,,,,,,,,,,,,,,,,,95,137.4,76,5.6,13,10.1%,89,170.0,65,2.5,72,80.0%,69,175.0,74,3.2,25,21.4%,83,166.7
NYK,Offense: Play Context: Transition,12/08/23,@,BOS,L,123,133,+7.5,,,,,,,,,,,,,,,,,79,126.0,29,-0.1,6,8.3%,17,100.0,22,-0.4,63,75.0%,18,100.0,42,0.3,8,15.6%,26,100.0
NYK,Offense: Play Context: Transition,12/05/23,@,MIL,L,122,146,+4.5,,,,,,,,,,,,,,,,,78,125.3,83,6.9,75,17.9%,77,152.9,77,3.3,83,85.7%,64,166.7,69,2.7,91,43.5%,65,140.0
NYK,Offense: Play Context: Transition,12/01/23,@,TOR,W,119,106,+1.5,,,,,,,,,,,,,,,,,74,124.0,26,-0.4,74,17.7%,35,113.3,20,-0.6,43,66.7%,18,100.0,42,0.2,88,41.9%,48,118.2
NYK,Offense: Play Context: Transition,11/30/23,vs.,DET,W,118,112,-14.5,,,,,,,,,,,,,,,,,61,119.2,38,0.9,52,15.2%,27,107.1,17,-0.8,63,75.0%,16,83.3,50,0.9,46,27.6%,43,114.3
NYK,Offense: Play Context: Transition,11/28/23,vs.,CHA,W,115,91,-11.5,,,,,,,,,,,,,,,,,62,119.8,45,1.8,81,18.7%,33,112.5,45,1.1,54,70.0%,30,114.3,47,0.7,42,26.3%,40,111.1
NYK,Offense: Play Context: Transition,11/26/23,vs.,PHX,L,113,116,-6.5,,,,,,,,,,,,,,,,,81,127.0,25,-0.5,90,20.2%,16,94.1,65,2.4,83,85.7%,42,133.3,14,-3.0,95,48.0%,14,72.7
NYK,Offense: Play Context: Transition,11/24/23,vs.,MIA,W,100,98,-5.5,,,,,,,,,,,,,,,,,15,103.1,69,4.7,14,10.3%,82,160.0,53,1.6,11,42.9%,64,166.7,73,3.1,13,17.5%,78,157.1
NYK,Offense: Play Context: Transition,11/20/23,@,MIN,L,100,117,+2.5,,,,,,,,,,,,,,,,,18,104.3,81,6.5,51,15.1%,80,157.1,87,4.3,87,87.5%,68,171.4,64,2.2,29,22.6%,68,142.9
NYK,Offense: Play Context: Transition,11/18/23,@,CHA,W,122,108,-6.5,,,,,,,,,,,,,,,,,84,128.4,59,3.5,30,12.6%,70,145.5,67,2.6,28,57.1%,69,175.0,28,-1.0,22,20.6%,26,100.0
NYK,Offense: Play Context: Transition,11/17/23,@,WAS,W,120,99,-7.0,,,,,,,,,,,,,,,,,76,124.7,12,-2.7,20,11.2%,13,90.0,10,-1.6,32,60.0%,9,66.7,28,-1.1,24,21.2%,26,100.0
NYK,Offense: Play Context: Transition,11/15/23,@,ATL,W,116,114,+1.5,,,,,,,,,,,,,,,,,72,123.4,75,5.5,40,13.8%,66,141.7,52,1.5,13,44.4%,37,125.0,79,4.0,62,32.1%,71,150.0
NYK,Offense: Play Context: Transition,11/13/23,@,BOS,L,98,114,+9.5,,,,,,,,,,,,,,,,,49,115.3,24,-0.6,33,12.9%,32,111.1,73,3.1,32,60.0%,95,250.0,10,-3.7,62,32.0%,13,71.4
NYK,Offense: Play Context: Transition,11/12/23,vs.,CHA,W,129,107,-10.5,,,,,,,,,,,,,,,,,99,144.3,90,8.6,90,20.3%,82,160.0,95,6.2,91,100.0%,69,175.0,66,2.4,66,33.3%,68,142.9
NYK,Offense: Play Context: Transition,11/08/23,vs.,SAS,W,126,105,-9.0,,,,,,,,,,,,,,,,,92,134.0,75,5.5,40,13.8%,73,150.0,34,0.5,28,57.1%,42,133.3,86,5.0,48,28.1%,77,155.6
NYK,Offense: Play Context: Transition,11/06/23,vs.,LAC,W,111,97,-1.0,,,,,,,,,,,,,,,,,50,115.6,98,12.0,81,18.8%,90,172.2,99,10.9,83,84.6%,90,209.1,51,1.1,31,23.3%,43,114.3
NYK,Offense: Play Context: Transition,11/03/23,@,MIL,L,105,110,+5.5,,,,,,,,,,,,,,,,,19,105.0,11,-2.9,93,21.0%,13,90.0,6,-2.4,14,50.0%,0,0.0,25,-1.4,89,42.5%,26,100.0
NYK,Offense: Play Context: Transition,11/01/23,vs.,CLE,L,89,95,-5.5,,,,,,,,,,,,,,,,,4,94.7,8,-3.6,16,10.6%,3,66.7,49,1.4,14,50.0%,33,120.0,5,-5.0,7,14.7%,0,0.0
NYK,Offense: Play Context: Transition,10/31/23,@,CLE,W,109,91,-4.5,,,,,,,,,,,,,,,,,60,118.6,89,8.2,63,16.3%,73,150.0,91,5.2,14,50.0%,92,225.0,62,2.0,43,26.5%,40,111.1
NYK,Offense: Play Context: Transition,10/28/23,@,NOP,L,87,96,+3.0,,,,,,,,,,,,,,,,,2,87.9,42,1.5,77,18.2%,39,117.6,63,2.3,56,71.4%,49,140.0,31,-0.8,56,30.2%,37,108.3
NYK,Offense: Play Context: Transition,10/27/23,@,ATL,W,126,120,-1.5,,,,,,,,,,,,,,,,,64,120.4,14,-2.3,65,16.5%,17,100.0,17,-0.8,43,66.7%,18,100.0,25,-1.4,56,30.3%,26,100.0
NYK,Offense: Play Context: Transition,10/25/23,vs.,BOS,L,104,108,+4.0,,,,,,,,,,,,,,,,,24,107.3,23,-0.7,29,12.5%,17,100.0,12,-1.5,4,33.3%,9,66.7,48,0.8,55,30.0%,40,111.1
NYK,Defense: Shooting Frequency,03/18/24,@,GSW,W,119,112,+7.0,45,55.7%,69,29.2%,27,26.0%,60,7.3%,34,33.3%,80,6.2%,20,31.2%,42,37.5%,,,,,,,,,,,,,,,,,,,,
NYK,Defense: Shooting Frequency,03/16/24,@,SAC,W,98,91,+3.0,98,41.7%,56,31.9%,25,26.4%,93,3.3%,53,29.7%,65,7.7%,23,30.8%,37,38.5%,,,,,,,,,,,,,,,,,,,,
NYK,Defense: Shooting Frequency,03/14/24,@,POR,W,105,93,-12.0,87,47.6%,78,27.0%,50,21.3%,6,15.7%,21,37.1%,10,14.6%,82,21.3%,51,36.0%,,,,,,,,,,,,,,,,,,,,
NYK,Defense: Shooting Frequency,03/12/24,vs.,PHI,W,106,79,-6.0,96,43.5%,51,32.9%,85,15.1%,26,11.0%,72,26.0%,32,11.0%,27,30.1%,25,41.1%,,,,,,,,,,,,,,,,,,,,
NYK,Defense: Shooting Frequency,03/10/24,vs.,PHI,L,73,79,-7.0,92,45.5%,47,33.7%,56,20.5%,48,8.4%,57,28.9%,46,9.6%,41,27.7%,43,37.3%,,,,,,,,,,,,,,,,,,,,
NYK,Defense: Shooting Frequency,03/08/24,vs.,ORL,W,98,74,-3.0,99,38.5%,9,43.5%,73,17.6%,29,10.6%,60,28.2%,48,9.4%,91,18.8%,88,28.2%,,,,,,,,,,,,,,,,,,,,
NYK,Defense: Shooting Frequency,03/05/24,vs.,ATL,L,100,116,-1.0,41,56.3%,17,40.9%,56,20.4%,79,5.4%,73,25.8%,13,14.0%,89,19.4%,63,33.3%,,,,,,,,,,,,,,,,,,,,
NYK,Defense: Shooting Frequency,03/03/24,@,CLE,W,107,98,+4.0,51,54.6%,48,33.3%,87,14.4%,93,3.3%,96,17.8%,22,12.2%,5,36.7%,3,48.9%,,,,,,,,,,,,,,,,,,,,
NYK,Defense: Shooting Frequency,02/29/24,vs.,GSW,L,99,110,+3.5,67,52.0%,17,40.6%,99,7.9%,54,7.9%,98,15.8%,25,11.9%,18,31.7%,14,43.6%,,,,,,,,,,,,,,,,,,,,
NYK,Defense: Shooting Frequency,02/27/24,vs.,NOP,L,92,115,+6.5,17,61.6%,21,39.5%,93,12.3%,45,8.6%,90,21.0%,22,12.3%,45,27.2%,32,39.5%,,,,,,,,,,,,,,,,,,,,
NYK,Defense: Shooting Frequency,02/26/24,vs.,DET,W,113,111,-11.0,33,57.7%,20,39.8%,70,18.2%,76,5.7%,81,23.9%,9,14.8%,80,21.6%,48,36.4%,,,,,,,,,,,,,,,,,,,,
NYK,Defense: Shooting Frequency,02/24/24,vs.,BOS,L,102,116,+6.0,4,67.7%,2,48.8%,100,7.1%,84,4.8%,100,11.9%,71,7.1%,16,32.1%,33,39.3%,,,,,,,,,,,,,,,,,,,,
NYK,Defense: Shooting Frequency,02/22/24,@,PHI,W,110,96,+1.5,78,50.0%,8,43.8%,71,18.0%,77,5.6%,83,23.6%,92,4.5%,39,28.1%,69,32.6%,,,,,,,,,,,,,,,,,,,,
NYK,Defense: Shooting Frequency,02/14/24,@,ORL,L,100,118,+3.5,1,71.1%,8,44.0%,75,17.3%,66,6.7%,81,24.0%,76,6.7%,57,25.3%,71,32.0%,,,,,,,,,,,,,,,,,,,,
NYK,Defense: Shooting Frequency,02/12/24,@,HOU,L,103,105,+1.0,68,51.9%,7,44.3%,56,20.5%,85,4.5%,77,25.0%,84,5.7%,59,25.0%,78,30.7%,,,,,,,,,,,,,,,,,,,,
NYK,Defense: Shooting Frequency,02/10/24,vs.,IND,L,111,125,+3.0,2,69.5%,13,42.0%,56,20.5%,76,5.7%,71,26.1%,6,15.9%,98,15.9%,73,31.8%,,,,,,,,,,,,,,,,,,,,
NYK,Defense: Shooting Frequency,02/08/24,vs.,DAL,L,108,122,+5.5,8,65.0%,60,31.0%,80,16.1%,64,6.9%,85,23.0%,1,19.5%,50,26.4%,7,46.0%,,,,,,,,,,,,,,,,,,,,
NYK,Defense: Shooting Frequency,02/06/24,vs.,MEM,W,123,113,-13.5,9,64.4%,38,35.6%,62,19.5%,97,2.3%,88,21.8%,13,13.8%,35,28.7%,18,42.5%,,,,,,,,,,,,,,,,,,,,
NYK,Defense: Shooting Frequency,02/03/24,vs.,LAL,L,105,113,-2.0,41,56.2%,19,40.0%,89,14.1%,29,10.6%,79,24.7%,26,11.8%,70,23.5%,55,35.3%,,,,,,,,,,,,,,,,,,,,
NYK,Defense: Shooting Frequency,02/01/24,vs.,IND,W,109,105,-2.0,66,52.2%,8,43.9%,84,15.3%,61,7.1%,87,22.4%,81,6.1%,42,27.6%,63,33.7%,,,,,,,,,,,,,,,,,,,,
NYK,Defense: Shooting Frequency,01/30/24,vs.,UTA,W,118,103,-3.0,65,52.3%,17,40.7%,83,15.4%,86,4.4%,93,19.8%,32,11.0%,35,28.6%,32,39.6%,,,,,,,,,,,,,,,,,,,,
NYK,Defense: Shooting Frequency,01/29/24,@,CHA,W,113,92,-9.0,52,54.5%,88,23.5%,14,29.6%,25,11.1%,11,40.7%,31,11.1%,63,24.7%,52,35.8%,,,,,,,,,,,,,,,,,,,,
NYK,Defense: Shooting Frequency,01/27/24,vs.,MIA,W,125,109,-5.0,51,54.8%,24,38.5%,73,17.6%,78,5.5%,84,23.1%,44,9.9%,35,28.6%,37,38.5%,,,,,,,,,,,,,,,,,,,,
NYK,Defense: Shooting Frequency,01/25/24,vs.,DEN,W,122,84,+2.5,82,49.2%,54,32.3%,6,33.9%,14,12.9%,3,46.8%,97,3.2%,94,17.7%,99,21.0%,,,,,,,,,,,,,,,,,,,,
NYK,Defense: Shooting Frequency,01/23/24,@,BKN,W,108,103,-3.5,67,52.1%,68,29.5%,82,15.8%,21,11.6%,65,27.4%,19,12.6%,25,30.5%,15,43.2%,,,,,,,,,,,,,,,,,,,,
NYK,Defense: Shooting Frequency,01/20/24,vs.,TOR,W,126,100,-7.5,81,49.4%,3,47.3%,80,16.1%,93,3.2%,94,19.4%,26,11.8%,81,21.5%,63,33.3%,,,,,,,,,,,,,,,,,,,,
NYK,Defense: Shooting Frequency,01/18/24,vs.,WAS,W,113,109,-12.0,73,51.1%,1,50.0%,95,11.2%,72,6.1%,96,17.3%,16,13.3%,89,19.4%,68,32.7%,,,,,,,,,,,,,,,,,,,,
NYK,Defense: Shooting Frequency,01/17/24,vs.,HOU,W,109,94,-7.5,90,46.4%,8,44.0%,88,14.3%,44,8.8%,84,23.1%,97,3.3%,30,29.7%,67,33.0%,,,,,,,,,,,,,,,,,,,,
NYK,Defense: Shooting Frequency,01/15/24,vs.,ORL,L,94,98,-5.5,81,49.4%,29,37.4%,79,16.5%,13,13.2%,53,29.7%,32,11.0%,78,22.0%,67,33.0%,,,,,,,,,,,,,,,,,,,,
NYK,Defense: Shooting Frequency,01/13/24,@,MEM,W,106,94,-11.0,89,46.6%,65,30.1%,38,23.7%,87,4.3%,62,28.0%,46,9.7%,16,32.3%,20,41.9%,,,,,,,,,,,,,,,,,,,,
NYK,Defense: Shooting Frequency,01/11/24,@,DAL,L,124,128,-5.0,22,60.3%,66,29.9%,91,13.4%,6,15.5%,57,28.9%,11,14.4%,47,26.8%,24,41.2%,,,,,,,,,,,,,,,,,,,,
NYK,Defense: Shooting Frequency,01/09/24,vs.,POR,W,112,84,-13.0,98,41.2%,3,48.1%,95,11.4%,32,10.1%,89,21.5%,41,10.1%,86,20.3%,80,30.4%,,,,,,,,,,,,,,,,,,,,
NYK,Defense: Shooting Frequency,01/06/24,@,WAS,W,121,105,-9.5,68,51.9%,45,34.1%,37,23.9%,85,4.5%,59,28.4%,75,6.8%,24,30.7%,42,37.5%,,,,,,,,,,,,,,,,,,,,
NYK,Defense: Shooting Frequency,01/05/24,@,PHI,W,128,92,+6.0,93,45.2%,9,43.8%,43,22.5%,33,10.0%,38,32.5%,80,6.2%,95,17.5%,97,23.8%,,,,,,,,,,,,,,,,,,,,
NYK,Defense: Shooting Frequency,01/03/24,vs.,CHI,W,116,100,-8.5,76,50.6%,14,41.8%,88,14.3%,44,8.8%,84,23.1%,32,11.0%,66,24.2%,55,35.2%,,,,,,,,,,,,,,,,,,,,
NYK,Defense: Shooting Frequency,01/01/24,vs.,MIN,W,112,106,+1.0,47,55.3%,3,47.1%,90,13.8%,52,8.0%,88,21.8%,62,8.0%,73,23.0%,77,31.0%,,,,,,,,,,,,,,,,,,,,
NYK,Defense: Shooting Frequency,12/30/23,@,IND,L,126,140,+4.0,0,74.1%,30,37.1%,93,12.4%,93,3.4%,98,15.7%,10,14.6%,15,32.6%,5,47.2%,,,,,,,,,,,,,,,,,,,,
NYK,Defense: Shooting Frequency,12/29/23,@,ORL,L,108,117,-1.5,85,48.3%,60,31.0%,18,28.0%,53,8.0%,24,36.0%,42,10.0%,73,23.0%,66,33.0%,,,,,,,,,,,,,,,,,,,,
NYK,Defense: Shooting Frequency,12/27/23,@,OKC,L,120,129,+3.5,11,63.6%,65,30.2%,15,29.2%,60,7.3%,23,36.5%,58,8.3%,59,25.0%,63,33.3%,,,,,,,,,,,,,,,,,,,,
NYK,Defense: Shooting Frequency,12/25/23,vs.,MIL,W,129,122,+3.0,54,54.2%,43,34.6%,91,13.5%,29,10.6%,81,24.0%,55,8.7%,14,32.7%,23,41.3%,,,,,,,,,,,,,,,,,,,,
NYK,Defense: Shooting Frequency,12/23/23,vs.,MIL,L,111,130,+2.5,17,61.5%,23,39.0%,81,16.0%,19,12.0%,61,28.0%,12,14.0%,91,19.0%,66,33.0%,,,,,,,,,,,,,,,,,,,,
NYK,Defense: Shooting Frequency,12/20/23,@,BKN,W,121,102,-1.5,94,44.5%,84,25.0%,36,24.0%,80,5.2%,56,29.2%,2,17.7%,39,28.1%,8,45.8%,,,,,,,,,,,,,,,,,,,,
