Team,Category,Date,vs,Opp,Game Result,Team Pts,Opp Pts,Spread,eFG #,eFG %,Rim #,Rim %,Short Mid #,Short Mid %,Long Mid #,Long Mid %,All Mid #,All Mid %,Corner Three #,Corner Three %,Non Corner #,Non Corner %,All Three #,All Three %,Pts/Poss %,Pts/Poss #,ALL TRANSITION Pts+/Poss %,ALL TRANSITION Pts+/Poss #,ALL TRANSITION Freq #,ALL TRANSITION Freq %,ALL TRANSITION Pts/Poss %,ALL TRANSITION Pts/Poss #,OFF STEALS Pts+/Poss %,OFF STEALS Pts+/Poss #,OFF STEALS Freq #,OFF STEALS Freq %,OFF STEALS Pts/Poss %,OFF STEALS Pts/Poss #,OFF LIVE REBOUNDS Pts+/Poss %,OFF LIVE REBOUNDS Pts+/Poss #,OFF LIVE REBOUNDS Freq #,OFF LIVE REBOUNDS Freq %,OFF LIVE REBOUNDS Pts/Poss %,OFF LIVE REBOUNDS Pts/Poss #
BOS,Offense: Shooting Frequency,01/29/24,vs.,NOP,W,118,112,-8.0,79,60.6%,10,23.1%,46,20.9%,22,5.5%,30,26.4%,55,9.9%,98,40.7%,99,50.5%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,01/27/24,vs.,LAC,L,96,115,-7.0,0,33.3%,26,28.2%,77,26.9%,31,6.4%,65,33.3%,88,14.1%,35,24.4%,63,38.5%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,01/25/24,@,MIA,W,143,110,-8.5,100,77.5%,17,25.3%,42,20.3%,43,7.6%,38,27.8%,92,15.2%,82,31.6%,94,46.8%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,01/22/24,@,DAL,W,119,110,-2.5,51,55.1%,38,30.6%,8,13.3%,59,9.2%,13,22.4%,93,15.3%,82,31.6%,94,46.9%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,01/21/24,@,HOU,W,116,107,-11.5,37,52.6%,19,26.2%,37,19.4%,56,8.7%,39,28.2%,72,11.7%,89,34.0%,92,45.6%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,01/19/24,vs.,DEN,L,100,102,-7.0,24,50.6%,9,22.1%,22,16.8%,92,14.7%,57,31.6%,86,13.7%,85,32.6%,93,46.3%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,01/17/24,vs.,SAS,W,117,98,-14.5,82,61.4%,14,24.4%,48,21.1%,96,16.7%,81,37.8%,56,10.0%,59,27.8%,59,37.8%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,01/15/24,@,TOR,W,105,96,-6.5,20,50.0%,10,22.7%,36,19.3%,92,14.8%,69,34.1%,60,10.2%,86,33.0%,85,43.2%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,01/13/24,vs.,HOU,W,145,113,-15.0,96,67.9%,7,20.5%,29,17.9%,93,15.4%,65,33.3%,47,9.0%,96,37.2%,93,46.2%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,01/11/24,@,MIL,L,102,135,+2.5,2,40.6%,25,28.0%,50,21.3%,92,14.7%,75,36.0%,23,6.7%,68,29.3%,49,36.0%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,01/10/24,vs.,MIN,W,127,120,-10.5,48,54.5%,5,19.0%,23,17.0%,97,17.0%,68,34.0%,48,9.0%,97,38.0%,95,47.0%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,01/08/24,@,IND,L,131,133,-3.5,83,61.7%,48,32.7%,59,22.8%,57,8.9%,57,31.7%,82,12.9%,26,22.8%,47,35.6%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,01/06/24,@,IND,W,118,101,-7.0,78,60.2%,56,34.4%,30,18.3%,13,4.3%,14,22.6%,54,9.7%,87,33.3%,84,43.0%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,01/05/24,vs.,UTA,W,126,97,-14.0,80,60.8%,30,29.1%,42,20.3%,18,5.1%,24,25.3%,59,10.1%,93,35.4%,92,45.6%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,01/02/24,@,OKC,L,123,127,-4.0,43,53.8%,64,35.9%,43,20.4%,17,4.9%,23,25.2%,96,16.5%,23,22.3%,65,38.8%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,12/31/23,@,SAS,W,134,101,-14.5,94,65.8%,76,38.6%,1,8.4%,81,12.0%,8,20.5%,43,8.4%,85,32.5%,75,41.0%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,12/29/23,vs.,TOR,W,120,118,-5.0,74,59.2%,75,38.5%,16,15.4%,14,4.4%,7,19.8%,34,7.7%,89,34.1%,78,41.8%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,12/28/23,vs.,DET,W,128,122,-17.0,45,54.0%,50,33.3%,47,21.0%,54,8.6%,46,29.5%,44,8.6%,64,28.6%,56,37.1%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,12/25/23,@,LAL,W,126,115,-5.0,67,57.7%,41,31.3%,11,14.1%,75,11.1%,23,25.3%,27,7.1%,95,36.4%,86,43.4%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,12/23/23,@,LAC,W,145,108,-4.5,89,63.6%,6,20.0%,67,24.7%,25,5.9%,52,30.6%,64,10.6%,97,38.8%,98,49.4%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,12/20/23,@,SAC,W,144,119,+3.5,99,70.6%,29,28.7%,7,12.6%,95,16.1%,42,28.7%,26,6.9%,93,35.6%,82,42.5%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,12/19/23,@,GSW,L,126,132,-5.0,16,48.7%,3,16.9%,84,28.8%,26,5.9%,71,34.7%,51,9.3%,97,39.0%,96,48.3%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,12/17/23,vs.,ORL,W,114,97,-9.0,64,57.2%,13,23.9%,38,19.6%,97,17.4%,79,37.0%,22,6.5%,85,32.6%,66,39.1%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,12/15/23,vs.,ORL,W,128,111,-5.5,90,64.0%,15,24.7%,29,18.0%,88,13.5%,56,31.5%,98,18.0%,46,25.8%,87,43.8%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,12/14/23,vs.,CLE,W,116,107,-8.5,70,58.2%,65,36.2%,49,21.3%,12,4.3%,25,25.5%,43,8.5%,70,29.8%,62,38.3%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,12/12/23,vs.,CLE,W,120,113,-11.0,61,56.6%,13,24.2%,32,18.7%,65,9.9%,41,28.6%,55,9.9%,96,37.4%,95,47.3%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,12/08/23,vs.,NYK,W,133,123,-7.5,87,62.8%,58,34.7%,0,7.4%,41,7.4%,1,14.7%,86,13.7%,96,36.8%,98,50.5%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,12/04/23,@,IND,L,112,122,-4.5,45,54.2%,45,32.0%,47,21.0%,47,8.0%,43,29.0%,56,10.0%,66,29.0%,65,39.0%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,12/01/23,vs.,PHI,W,125,119,-12.0,81,61.0%,21,26.7%,72,25.6%,61,9.3%,72,34.9%,63,10.5%,60,27.9%,63,38.4%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,11/28/23,vs.,CHI,W,124,97,-12.5,95,66.9%,42,31.5%,3,10.1%,34,6.7%,3,16.9%,94,15.7%,94,36.0%,99,51.7%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,11/26/23,vs.,ATL,W,113,103,-7.5,26,51.1%,27,28.4%,17,15.7%,73,10.8%,30,26.5%,90,14.7%,74,30.4%,91,45.1%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,11/24/23,@,ORL,L,96,113,-5.0,8,45.4%,75,38.4%,15,15.1%,89,14.0%,44,29.1%,8,4.7%,60,27.9%,31,32.6%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,11/22/23,vs.,MIL,W,119,116,-6.0,86,62.5%,27,28.4%,14,14.8%,58,9.1%,18,23.9%,15,5.7%,99,42.0%,96,47.7%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,11/20/23,@,CHA,L,118,121,-8.5,30,51.5%,40,31.1%,11,14.2%,32,6.6%,9,20.8%,43,8.5%,98,39.6%,96,48.1%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,11/19/23,@,MEM,W,102,100,-12.0,44,53.9%,82,40.5%,50,21.4%,8,3.6%,22,25.0%,28,7.1%,57,27.4%,42,34.5%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,11/17/23,@,TOR,W,108,105,-9.0,47,54.3%,4,17.9%,47,21.1%,78,11.6%,62,32.6%,63,10.5%,97,38.9%,98,49.5%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,11/15/23,@,PHI,W,117,107,-1.5,68,58.0%,34,29.8%,4,10.6%,30,6.4%,3,17.0%,53,9.6%,99,43.6%,99,53.2%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,11/13/23,vs.,NYK,W,114,98,-9.5,88,63.5%,11,23.2%,13,14.6%,64,9.8%,20,24.4%,9,4.9%,100,47.6%,99,52.4%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,11/11/23,vs.,TOR,W,117,94,-9.0,89,63.6%,34,30.0%,26,17.5%,9,3.8%,10,21.2%,32,7.5%,99,41.2%,97,48.8%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,11/10/23,vs.,BKN,W,121,107,-12.0,65,57.3%,4,18.0%,18,15.7%,96,16.9%,62,32.6%,8,4.5%,100,44.9%,98,49.4%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,11/08/23,@,PHI,L,103,106,-2.5,16,48.3%,37,30.5%,14,14.7%,20,5.3%,7,20.0%,86,13.7%,94,35.8%,98,49.5%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,11/06/23,@,MIN,L,109,114,-3.5,9,46.1%,49,32.7%,60,23.1%,55,8.7%,58,31.7%,16,5.8%,71,29.8%,47,35.6%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,11/04/23,@,BKN,W,124,114,-10.0,61,56.7%,73,38.0%,19,16.0%,5,3.0%,6,19.0%,38,8.0%,92,35.0%,84,43.0%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,11/01/23,vs.,IND,W,155,104,-13.5,91,64.7%,27,28.6%,45,20.8%,96,16.9%,81,37.7%,5,3.9%,71,29.9%,39,33.8%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,10/30/23,@,WAS,W,126,107,-10.0,95,66.9%,36,30.4%,5,11.4%,77,11.4%,15,22.8%,33,7.6%,97,39.2%,94,46.8%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,10/27/23,vs.,MIA,W,119,111,-8.5,60,56.4%,54,34.0%,54,22.0%,26,6.0%,38,28.0%,17,6.0%,83,32.0%,61,38.0%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Frequency,10/25/23,@,NYK,W,108,104,-4.0,56,55.8%,62,35.7%,0,7.1%,72,10.7%,4,17.9%,65,10.7%,94,35.7%,94,46.4%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,03/18/24,vs.,DET,W,119,94,-15.0,66,57.4%,65,71.4%,35,38.5%,11,16.7%,20,34.4%,30,30.0%,89,50.0%,85,45.8%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,03/17/24,@,WAS,W,130,104,-14.5,88,63.2%,65,71.4%,49,42.9%,8,11.1%,4,25.0%,49,38.9%,96,53.1%,89,48.0%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,03/14/24,vs.,PHX,W,127,112,-5.5,96,67.4%,83,77.8%,32,37.5%,43,40.0%,33,38.1%,84,57.1%,89,50.0%,94,51.1%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,03/12/24,@,UTA,W,123,107,-6.5,66,57.6%,85,78.6%,65,47.8%,11,16.7%,45,41.4%,18,25.0%,73,42.2%,67,40.8%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,03/11/24,@,POR,W,121,99,-11.5,58,56.2%,94,84.0%,32,37.5%,29,33.3%,26,36.4%,34,33.3%,58,38.5%,48,36.8%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,03/09/24,@,PHX,W,117,107,-5.5,62,56.9%,54,67.7%,56,45.0%,18,25.0%,46,41.7%,82,55.6%,36,33.3%,55,38.5%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,03/07/24,@,DEN,L,109,115,-2.0,26,51.1%,23,58.8%,49,42.9%,96,80.0%,81,52.6%,45,37.5%,15,26.7%,16,28.9%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,03/05/24,@,CLE,L,104,105,-8.5,20,50.0%,10,52.9%,38,40.0%,0,0.0%,8,28.6%,48,38.5%,64,40.0%,61,39.5%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,03/03/24,vs.,GSW,W,140,88,-8.0,100,74.6%,95,85.7%,29,36.4%,29,33.3%,24,35.7%,69,50.0%,98,56.7%,98,55.6%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,03/01/24,vs.,DAL,W,138,110,-8.5,97,68.5%,73,73.7%,94,63.2%,0,0.0%,72,50.0%,91,63.6%,84,46.7%,95,51.2%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,02/27/24,vs.,PHI,W,117,99,-11.5,68,57.9%,92,82.8%,38,40.0%,60,50.0%,50,42.9%,7,14.3%,29,30.8%,7,25.0%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,02/24/24,@,NYK,W,116,102,-6.0,96,67.7%,48,66.7%,96,66.7%,94,75.0%,99,70.0%,69,50.0%,79,44.4%,84,45.5%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,02/22/24,@,CHI,W,129,112,-8.5,97,68.4%,88,80.0%,19,33.3%,74,54.5%,58,45.0%,92,66.7%,85,47.4%,92,50.0%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,02/14/24,vs.,BKN,W,136,86,-11.5,96,67.4%,72,73.3%,98,71.4%,57,45.5%,87,55.6%,50,40.0%,88,48.4%,88,47.2%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,02/13/24,@,BKN,W,118,110,-8.0,83,61.6%,93,83.3%,77,52.9%,43,40.0%,69,48.1%,34,33.3%,72,41.9%,65,40.5%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,02/11/24,@,MIA,W,110,106,-8.0,82,61.3%,12,53.8%,95,64.0%,60,50.0%,96,62.1%,69,50.0%,49,36.4%,72,42.1%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,02/09/24,vs.,WAS,W,133,129,-18.0,63,57.1%,69,72.4%,67,50.0%,88,66.7%,87,55.2%,34,33.3%,26,30.0%,20,30.3%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,02/07/24,vs.,ATL,W,125,117,-11.5,84,61.8%,97,89.3%,29,36.4%,81,60.0%,53,43.8%,57,42.9%,24,29.4%,30,33.3%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,02/04/24,vs.,MEM,W,131,91,-19.5,68,58.0%,75,74.2%,19,33.3%,29,33.3%,17,33.3%,69,50.0%,36,33.3%,43,35.6%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,02/01/24,vs.,LAL,L,105,114,-15.5,26,51.0%,75,75.0%,2,18.2%,98,85.7%,20,34.5%,5,12.5%,58,38.5%,35,34.0%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,01/30/24,vs.,IND,W,129,124,-8.5,90,63.8%,75,75.0%,67,50.0%,73,53.8%,78,51.4%,18,25.0%,89,50.0%,88,47.2%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,01/29/24,vs.,NOP,W,118,112,-8.0,79,60.6%,97,88.2%,62,47.1%,81,60.0%,72,50.0%,62,44.4%,46,35.1%,48,37.0%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,01/27/24,vs.,LAC,L,96,115,-7.0,0,33.3%,5,50.0%,6,25.0%,13,20.0%,4,24.0%,4,9.1%,15,26.3%,2,20.0%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,01/25/24,@,MIA,W,143,110,-8.5,100,77.5%,99,92.9%,99,75.0%,60,50.0%,98,66.7%,92,66.7%,78,44.0%,95,51.4%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,01/22/24,@,DAL,W,119,110,-2.5,51,55.1%,18,57.1%,96,66.7%,88,66.7%,98,66.7%,34,33.3%,35,32.3%,30,32.6%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,01/21/24,@,HOU,W,116,107,-11.5,37,52.6%,55,68.0%,13,29.4%,55,44.4%,21,34.6%,34,33.3%,54,37.1%,45,36.2%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,01/19/24,vs.,DEN,L,100,102,-7.0,24,50.6%,68,72.2%,61,46.7%,29,33.3%,42,40.7%,17,23.1%,47,35.5%,26,31.8%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,01/17/24,vs.,SAS,W,117,98,-14.5,82,61.4%,83,77.8%,44,41.2%,16,21.4%,16,32.3%,82,55.6%,94,52.0%,97,52.9%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,01/15/24,@,TOR,W,105,96,-6.5,20,50.0%,57,68.8%,17,31.2%,7,9.1%,2,22.2%,82,55.6%,56,37.9%,72,42.1%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,01/13/24,vs.,HOU,W,145,113,-15.0,96,67.9%,38,63.6%,59,46.2%,81,60.0%,80,52.2%,84,57.1%,93,51.7%,97,52.8%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,01/11/24,@,MIL,L,102,135,+2.5,2,40.6%,81,76.5%,12,28.6%,13,18.2%,4,24.0%,0,0.0%,17,27.3%,4,22.2%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,01/10/24,vs.,MIN,W,127,120,-10.5,48,54.5%,72,73.3%,19,33.3%,29,30.8%,16,32.1%,82,55.6%,56,37.8%,69,41.3%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,01/08/24,@,IND,L,131,133,-3.5,83,61.7%,46,65.4%,82,55.0%,16,22.2%,57,44.8%,48,38.5%,96,54.5%,91,48.6%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,01/06/24,@,IND,W,118,101,-7.0,78,60.2%,41,64.3%,84,56.2%,88,66.7%,92,57.9%,62,44.4%,47,35.5%,50,37.5%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,01/05/24,vs.,UTA,W,126,97,-14.0,80,60.8%,81,76.9%,35,38.5%,60,50.0%,44,41.2%,69,50.0%,67,40.7%,75,42.9%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,01/02/24,@,OKC,L,123,127,-4.0,43,53.8%,22,58.6%,30,36.8%,94,75.0%,52,43.5%,30,29.4%,76,43.5%,50,37.5%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,12/31/23,@,SAS,W,134,101,-14.5,94,65.8%,54,67.9%,67,50.0%,98,87.5%,99,71.4%,7,14.3%,88,48.1%,68,41.2%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,12/29/23,vs.,TOR,W,120,118,-5.0,74,59.2%,67,71.9%,5,23.1%,0,0.0%,1,17.6%,95,71.4%,60,38.7%,81,44.7%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,12/28/23,vs.,DET,W,128,122,-17.0,45,54.0%,75,74.2%,49,42.9%,85,62.5%,70,48.3%,34,33.3%,15,26.7%,14,28.2%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,12/25/23,@,LAL,W,126,115,-5.0,67,57.7%,89,80.8%,92,61.5%,43,40.0%,80,52.2%,57,42.9%,20,28.6%,23,31.0%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,12/23/23,@,LAC,W,145,108,-4.5,89,63.6%,5,50.0%,85,57.1%,88,66.7%,92,58.3%,82,55.6%,85,46.9%,92,48.8%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,12/20/23,@,SAC,W,144,119,+3.5,99,70.6%,73,73.9%,19,33.3%,49,41.7%,33,38.1%,92,66.7%,98,56.7%,99,58.3%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,12/19/23,@,GSW,L,126,132,-5.0,16,48.7%,1,40.0%,95,64.7%,24,28.6%,93,58.5%,80,54.5%,10,23.9%,19,29.8%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,12/17/23,vs.,ORL,W,114,97,-9.0,64,57.2%,55,68.2%,13,29.4%,40,37.5%,17,33.3%,69,50.0%,88,48.3%,91,48.6%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,12/15/23,vs.,ORL,W,128,111,-5.5,90,64.0%,95,85.0%,61,46.7%,29,33.3%,42,40.7%,90,62.5%,44,34.8%,85,46.2%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,12/14/23,vs.,CLE,W,116,107,-8.5,70,58.2%,75,75.0%,44,41.2%,60,50.0%,50,42.9%,45,37.5%,47,35.7%,45,36.1%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,12/12/23,vs.,CLE,W,120,113,-11.0,61,56.6%,14,55.0%,59,46.2%,50,42.9%,58,45.0%,92,66.7%,46,35.3%,72,41.9%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,12/08/23,vs.,NYK,W,133,123,-7.5,87,62.8%,48,66.7%,96,66.7%,78,57.1%,95,61.5%,67,46.2%,58,38.2%,65,40.4%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,12/04/23,@,IND,L,112,122,-4.5,45,54.2%,72,73.3%,54,44.4%,60,50.0%,62,46.2%,12,20.0%,30,31.0%,14,28.2%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,12/01/23,vs.,PHI,W,125,119,-12.0,81,61.0%,61,70.0%,52,43.8%,18,25.0%,30,37.5%,62,44.4%,89,50.0%,91,48.5%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,11/28/23,vs.,CHI,W,124,97,-12.5,95,66.9%,81,76.9%,19,33.3%,81,60.0%,50,42.9%,92,64.3%,54,37.5%,84,45.7%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,11/26/23,vs.,ATL,W,113,103,-7.5,26,51.1%,45,65.2%,61,46.7%,93,70.0%,88,56.0%,24,26.7%,13,25.8%,10,26.1%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,11/24/23,@,ORL,L,96,113,-5.0,8,45.4%,55,68.0%,38,40.0%,18,25.0%,15,31.8%,18,25.0%,11,25.0%,7,25.0%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,11/22/23,vs.,MIL,W,119,116,-6.0,86,62.5%,98,91.3%,0,9.1%,85,62.5%,14,31.6%,99,100.0%,35,32.4%,65,40.5%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,11/20/23,@,CHA,L,118,121,-8.5,30,51.5%,55,68.0%,38,40.0%,50,42.9%,43,40.9%,5,11.1%,51,36.6%,27,32.0%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,11/19/23,@,MEM,W,102,100,-12.0,44,53.9%,5,50.0%,77,52.9%,29,33.3%,72,50.0%,69,50.0%,62,39.1%,69,41.4%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,11/17/23,@,TOR,W,108,105,-9.0,47,54.3%,75,75.0%,63,47.4%,57,45.5%,64,46.7%,69,50.0%,28,30.6%,39,34.8%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,11/15/23,@,PHI,W,117,107,-1.5,68,58.0%,63,70.8%,32,37.5%,88,66.7%,72,50.0%,82,55.6%,32,31.7%,45,36.0%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,11/13/23,vs.,NYK,W,114,98,-9.5,88,63.5%,83,77.8%,29,36.4%,50,42.9%,35,38.9%,96,75.0%,72,42.1%,83,45.2%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,11/11/23,vs.,TOR,W,117,94,-9.0,89,63.6%,65,71.4%,100,78.6%,88,66.7%,100,76.5%,34,33.3%,49,36.4%,44,35.9%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,11/10/23,vs.,BKN,W,121,107,-12.0,65,57.3%,26,60.0%,38,40.0%,73,53.8%,67,47.8%,18,25.0%,74,42.5%,67,40.9%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,11/08/23,@,PHI,L,103,106,-2.5,16,48.3%,58,69.2%,1,16.7%,13,20.0%,1,17.6%,32,30.8%,35,32.4%,27,31.9%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,11/06/23,@,MIN,L,109,114,-3.5,9,46.1%,26,60.0%,19,33.3%,50,42.9%,24,35.7%,69,50.0%,13,25.8%,19,29.7%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,11/04/23,@,BKN,W,124,114,-10.0,61,56.7%,81,76.7%,19,33.3%,29,33.3%,17,33.3%,18,25.0%,41,34.3%,30,32.6%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,11/01/23,vs.,IND,W,155,104,-13.5,91,64.7%,16,56.2%,67,50.0%,73,53.8%,79,51.9%,99,100.0%,89,50.0%,98,56.0%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,10/30/23,@,WAS,W,126,107,-10.0,95,66.9%,73,73.9%,100,77.8%,75,55.6%,98,66.7%,69,50.0%,64,40.0%,70,41.7%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,10/27/23,vs.,MIA,W,119,111,-8.5,60,56.4%,26,60.0%,56,45.0%,29,33.3%,48,42.3%,98,83.3%,41,34.4%,72,42.1%,,,,,,,,,,,,,,,,,,,,
BOS,Offense: Shooting Accuracy,10/25/23,@,NYK,W,108,104,-4.0,56,55.8%,88,80.0%,38,40.0%,40,37.5%,34,38.5%,16,22.2%,36,33.3%,22,30.8%,,,,,,,,,,,,,,,,,,,,
